 "tags","is_answered","view_count","answer_count","score","last_activity_date","creation_date","last_edit_date","question_id","content_license","link","title","body","code"
"['python'; 'web-scraping'; 'pyqt'; 'pyqt4'; 'qwebpage']","True","3140","1","6","1612472939","1390368290","1475170075","21274865","CC BY-SA 3.0","https://stackoverflow.com/questions/21274865/scrape-multiple-urls-using-qwebpage","Scrape multiple urls using QWebPage","I'm using Qt's QWebPage to render a page that uses javascript to update its content dynamically - so a library that just downloads a static version of the page (such as urllib2) won't work.My problem is when I render a second page about 99% of the time the program just crashes. At other times it will work three times before crashing. I've also gotten a few segfaults but it is all very random.My guess is the object I'm using to render isn't getting deleted properly so trying to reuse it is possibly causing some problems for myself. I've looked all over and no one really seems to be having this same issue.Here's the code I'm using. The program downloads web pages from steam's community market so I can create a database of all the items. I need to call the getItemsFromPage function multiple times to get all of the items as they are broken up into pages (showing results 1-10 out of X amount).import csvimport reimport sysfrom string import replacefrom bs4 import BeautifulSoupfrom PyQt4.QtGui import *from PyQt4.QtCore import *from PyQt4.QtWebKit import *class Item:    __slots__ = (name count price game)    def __repr__(self):        return self.name + ( + str(self.count) + )    def __str__(self):        return self.name +   + str(self.count) +  $ + str(self.price)class Render(QWebPage):      def __init__(self url):        self.app = QApplication(sys.argv)        QWebPage.__init__(self)        self.loadFinished.connect(self._loadFinished)        self.mainFrame().load(QUrl(url))        self.app.exec_()    def _loadFinished(self result):        self.frame = self.mainFrame()        self.app.quit()        self.deleteLater()def getItemsFromPage(appid page=1):    r = Render(http://steamcommunity.com/market/search?q=appid: + str(appid) + #p + str(page))    soup = BeautifulSoup(str(r.frame.toHtml().toUtf8()))    itemLst = soup.find_all(div market_listing_row market_recent_listing_row)    items = []    for k in itemLst:        i = Item()        i.name = k.find(span market_listing_item_name).string        i.count = int(replace(k.find(span market_listing_num_listings_qty).string  ))        i.price = float(re.search(r'\$([0-9]+\.[0-9]+)' str(k)).group(1))        i.game = appid        items.append(i)    return itemsif __name__ == __main__:    print Updating market items to dota2.csv ...    i = 1    with open(dota2.csv w) as f:        writer = csv.writer(f)        r = None        while True:            print Page  + str(i)            items = getItemsFromPage(570)            if len(items) == 0:                print No items found stopping...                break            for k in items:                writer.writerow((k.name k.count k.price k.game))            i += 1    print Done.Calling getItemsFromPage once works fine. Subsequent calls give me my problem. The output of the program is typicallyUpdating market items to dota2.csv ...Page 1Page 2and then it crashes. It should go on for over 700 pages. ","[<code>getItemsFromPage</code><code>importcsvimportreimportsysfromstringimportreplacefrombs4importBeautifulSoupfromPyQt4.QtGuiimport*fromPyQt4.QtCoreimport*fromPyQt4.QtWebKitimport*classItem:__slots__=(namecountpricegame)def__repr__(self):returnself.name+(+str(self.count)+)def__str__(self):returnself.name++str(self.count)+$+str(self.price)classRender(QWebPage):def__init__(selfurl):self.app=QApplication(sys.argv)QWebPage.__init__(self)self.loadFinished.connect(self._loadFinished)self.mainFrame().load(QUrl(url))self.app.exec_()def_loadFinished(selfresult):self.frame=self.mainFrame()self.app.quit()self.deleteLater()defgetItemsFromPage(appidpage=1):r=Render(http://steamcommunity.com/market/search?q=appid:+str(appid)+#p+str(page))soup=BeautifulSoup(str(r.frame.toHtml().toUtf8()))itemLst=soup.find_all(divmarket_listing_rowmarket_recent_listing_row)items=[]forkinitemLst:i=Item()i.name=k.find(spanmarket_listing_item_name).stringi.count=int(replace(k.find(spanmarket_listing_num_listings_qty).string))i.price=float(re.search(r'\$([0-9]+\.[0-9]+)'str(k)).group(1))i.game=appiditems.append(i)returnitemsif__name__==__main__:printUpdatingmarketitemstodota2.csv...i=1withopen(dota2.csvw)asf:writer=csv.writer(f)r=NonewhileTrue:printPage+str(i)items=getItemsFromPage(570)iflen(items)==0:printNoitemsfoundstopping...breakforkinitems:writer.writerow((k.namek.countk.pricek.game))i+=1printDone.</code><code>getItemsFromPage</code><code>Updatingmarketitemstodota2.csv...Page1Page2</code>]"
"['python'; 'html'; 'flask']","True","8469","2","8","1598979774","1409861990","1462845653","25674322","CC BY-SA 3.0","https://stackoverflow.com/questions/25674322/post-values-from-an-html-form-and-access-them-in-a-flask-view","Post values from an HTML form and access them in a Flask view","I have an HTML form that gets posted to a Flask route.  However request.form is empty.  If I try to access one of the values by id I get a 400 error.  How do I post values from an HTML form and access them in Flask?<form method=POST>  <input id=my_input type=text value={{ email }}>  <input id=my_submit type=submit value=Submit></form>@app.route('/page' methods=['POST' 'GET'])def get_page():    if request.method == 'POST':        print(request.form)  # prints ImmutableMultiDict([])        print(request.form['my_input'])  # raises 400 error    return render_template('page.html')","[<code>request.form</code><code>&ltformmethod=POST&ltinputid=my_inputtype=textvalue={{email}}&ltinputid=my_submittype=submitvalue=Submit&lt/form</code><code>@app.route('/page'methods=['POST''GET'])defget_page():ifrequest.method=='POST':print(request.form)#printsImmutableMultiDict([])print(request.form['my_input'])#raises400errorreturnrender_template('page.html')</code>]"
"['python'; 'python-3.x'; 'pygame']","True","301","1","2","1561221731","1561220772","","56717184","CC BY-SA 4.0","https://stackoverflow.com/questions/56717184/pygame-event-get-not-returning-any-events-when-inside-a-thread","pygame.event.get() not returning any events when inside a thread","So I have this code that looks after the user inputs for a pac-man style game.def receiving_inputs(self):    while True:        events = pg.event.get()        for event in events:            if event.type == pg.KEYDOWN:                if event.key == pg.K_UP:                    self.move = 'n'                elif event.key == pg.K_RIGHT:                    self.move = 'e'                elif event.key == pg.K_DOWN:                    self.move = 's'                elif event.key == pg.K_LEFT:                    self.move = 'w'        time.sleep(1/60)threading.Thread(target=self.receiving_inputs).start()When I press any keys on my keyboard I do not get any events however moving the mouse around will return an event using this code.The annoying thing is that this exact code works perfectly when not in a thread. i.e when in the program's main loop. Just fyi I want to use a thread here to minimize the number of times pygame doesn't register a key press (which I'm assuming is due to other things in the mainloop). Thanks in advance.","[<code>defreceiving_inputs(self):whileTrue:events=pg.event.get()foreventinevents:ifevent.type==pg.KEYDOWN:ifevent.key==pg.K_UP:self.move='n'elifevent.key==pg.K_RIGHT:self.move='e'elifevent.key==pg.K_DOWN:self.move='s'elifevent.key==pg.K_LEFT:self.move='w'time.sleep(1/60)threading.Thread(target=self.receiving_inputs).start()</code>]"
"['python'; 'string'; 'comparison-operators']","True","2483033","23","1872","1647449142","1330978163","1572613312","9573244","CC BY-SA 4.0","https://stackoverflow.com/questions/9573244/how-to-check-if-the-string-is-empty","How to check if the string is empty?","Does Python have something like an empty string variable where you can do:if myString == string.empty:Regardless what's the most elegant way to check for empty string values? I find hard coding  every time for checking an empty string not as good.","[<code>ifmyString==string.empty:</code><code></code>]"
"['python'; 'pandas']","True","1092251","6","519","1634335290","1355362104","1608525649","13851535","","https://stackoverflow.com/questions/13851535/how-to-delete-rows-from-a-pandas-dataframe-based-on-a-conditional-expression","How to delete rows from a pandas DataFrame based on a conditional expression","I have a pandas DataFrame and I want to delete rows from it where the length of the string in a particular column is greater than 2.I expect to be able to do this (per this answer):df[(len(df['column name']) < 2)]but I just get the error:KeyError: u'no item named False'What am I doing wrong?(Note: I know I can use df.dropna() to get rid of rows that contain any NaN but I didn't see how to remove rows based on a conditional expression.)","[<code>df[(len(df['columnname'])&lt2)]</code><code>KeyError:u'noitemnamedFalse'</code><code>df.dropna()</code><code>NaN</code>]"
"['python'; 'string'; 'string-comparison'; 'fuzzy-comparison']","True","80723","12","232","1413650523","1237998308","","682367","","https://stackoverflow.com/questions/682367/good-python-modules-for-fuzzy-string-comparison","Good Python modules for fuzzy string comparison?","I'm looking for a Python module that can do simple fuzzy string comparisons.  Specifically I'd like a percentage of how similar the strings are.  I know this is potentially subjective so I was hoping to find a library that can do positional comparisons as well as longest similar string matches among other things.Basically I'm hoping to find something that is simple enough to yield a single percentage while still configurable enough that I can specify what type of comparison(s) to do.","[]"
"['python'; 'expression']","True","243125","15","406","1633744202","1295378398","1462141455","4728073","CC BY-SA 3.0","https://stackoverflow.com/questions/4728073/what-is-the-difference-between-an-expression-and-a-statement-in-python","What is the difference between an expression and a statement in Python?","In Python what is the difference between expressions and statements?","[]"
"['python'; 'selenium'; 'selenium-webdriver'; 'webdriver'; 'automated-tests']","True","585541","18","596","1640159504","1314827051","1607534375","7263824","CC BY-SA 4.0","https://stackoverflow.com/questions/7263824/get-html-source-of-webelement-in-selenium-webdriver-using-python","Get HTML source of WebElement in Selenium WebDriver using Python","I'm using the Python bindings to run Selenium WebDriver:from selenium import webdriverwd = webdriver.Firefox()I know I can grab a webelement like so:elem = wd.find_element_by_css_selector('#my-id')And I know I can get the full page source with...wd.page_sourceBut is there a way to get the element source?elem.source   # <-- returns the HTML as a stringThe Selenium WebDriver documentation for Python are basically non-existent and I don't see anything in the code that seems to enable that functionality.What is the best way to access the HTML of an element (and its children)?","[<code>fromseleniumimportwebdriverwd=webdriver.Firefox()</code><code>elem=wd.find_element_by_css_selector('#my-id')</code><code>wd.page_source</code><code>elem.source#&lt--returnstheHTMLasastring</code>]"
"['python'; 'parsing'; 'numpy'; 'pandas'; 'dataframe']","True","504834","11","463","1647019581","1402948607","1460702283","24251219","CC BY-SA 3.0","https://stackoverflow.com/questions/24251219/pandas-read-csv-low-memory-and-dtype-options","Pandas read_csv low_memory and dtype options","When callingdf = pd.read_csv('somefile.csv')I get:/Users/josh/anaconda/envs/py27/lib/python2.7/site-packages/pandas/io/parsers.py:1130:  DtypeWarning: Columns (45716) have mixed types.  Specify dtype  option on import or set low_memory=False.Why is the dtype option related to low_memory and why would making it False help with this problem?","[<code>df=pd.read_csv('somefile.csv')</code><code>dtype</code><code>low_memory</code><code>False</code>]"
"['python'; 'path'; 'directory-structure'; 'mkdir']","True","508039","12","958","1626852580","1235933379","1622756600","600268","","https://stackoverflow.com/questions/600268/mkdir-p-functionality-in-python","mkdir -p functionality in Python","Is there a way to get functionality similar to mkdir -p on the shell from within Python.  I am looking for a solution other than a system call.  I am sure the code is less than 20 lines and I am wondering if someone has already written it?","[<code>mkdir-p</code>]"
"['python'; 'strong-typing'; 'weak-typing']","True","173807","13","300","1649172940","1341404161","1560564464","11328920","CC BY-SA 4.0","https://stackoverflow.com/questions/11328920/is-python-strongly-typed","Is Python strongly typed?","I've come across links that say Python is a strongly typed language.However I thought in strongly typed languages you couldn't do this:bob = 1bob = bobI thought a strongly typed language didn't accept type-changing at run-time. Maybe I've got a wrong (or too simplistic) definition of strong/weak types.So is Python a strongly or weakly typed language?","[<code>bob=1bob=bob</code>]"
"['python'; 'pandas']","True","145223","5","215","1641377242","1418783263","1610647431","27517425","CC BY-SA 4.0","https://stackoverflow.com/questions/27517425/apply-vs-transform-on-a-group-object","Apply vs transform on a group object","Consider the following dataframe:columns = ['A' 'B' 'C' 'D']records = [    ['foo' 'one' 0.162003 0.087469]    ['bar' 'one' -1.156319 -1.5262719999999999]    ['foo' 'two' 0.833892 -1.666304]         ['bar' 'three' -2.026673 -0.32205700000000004]    ['foo' 'two' 0.41145200000000004 -0.9543709999999999]    ['bar' 'two' 0.765878 -0.095968]    ['foo' 'one' -0.65489 0.678091]    ['foo' 'three' -1.789842 -1.130922]]df = pd.DataFrame.from_records(records columns=columns)     A      B         C         D0  foo    one  0.162003  0.0874691  bar    one -1.156319 -1.5262722  foo    two  0.833892 -1.6663043  bar  three -2.026673 -0.3220574  foo    two  0.411452 -0.9543715  bar    two  0.765878 -0.0959686  foo    one -0.654890  0.6780917  foo  three -1.789842 -1.130922The following commands work:df.groupby('A').apply(lambda x: (x['C'] - x['D']))df.groupby('A').apply(lambda x: (x['C'] - x['D']).mean())but none of the following work:df.groupby('A').transform(lambda x: (x['C'] - x['D']))# KeyError or ValueError: could not broadcast input array from shape (5) into shape (53)df.groupby('A').transform(lambda x: (x['C'] - x['D']).mean())# KeyError or TypeError: cannot concatenate a non-NDFrame objectWhy? The example on the documentation seems to suggest that calling transform on a group allows one to do row-wise operation processing:# Note that the following suggests row-wise operation (x.mean is the column mean)zscore = lambda x: (x - x.mean()) / x.std()transformed = ts.groupby(key).transform(zscore)In other words I thought that transform is essentially a specific type of apply (the one that does not aggregate). Where am I wrong?For reference below is the construction of the original dataframe above:df = pd.DataFrame({'A' : ['foo' 'bar' 'foo' 'bar'                          'foo' 'bar' 'foo' 'foo']                   'B' : ['one' 'one' 'two' 'three'                         'two' 'two' 'one' 'three']                   'C' : randn(8) 'D' : randn(8)})","[<code>columns=['A''B''C''D']records=[['foo''one'0.1620030.087469]['bar''one'-1.156319-1.5262719999999999]['foo''two'0.833892-1.666304]['bar''three'-2.026673-0.32205700000000004]['foo''two'0.41145200000000004-0.9543709999999999]['bar''two'0.765878-0.095968]['foo''one'-0.654890.678091]['foo''three'-1.789842-1.130922]]df=pd.DataFrame.from_records(recordscolumns=columns)ABCD0fooone0.1620030.0874691barone-1.156319-1.5262722footwo0.833892-1.6663043barthree-2.026673-0.3220574footwo0.411452-0.9543715bartwo0.765878-0.0959686fooone-0.6548900.6780917foothree-1.789842-1.130922</code><code>df.groupby('A').apply(lambdax:(x['C']-x['D']))df.groupby('A').apply(lambdax:(x['C']-x['D']).mean())</code><code>df.groupby('A').transform(lambdax:(x['C']-x['D']))#KeyErrororValueError:couldnotbroadcastinputarrayfromshape(5)intoshape(53)df.groupby('A').transform(lambdax:(x['C']-x['D']).mean())#KeyErrororTypeError:cannotconcatenateanon-NDFrameobject</code><code>transform</code><code>#Notethatthefollowingsuggestsrow-wiseoperation(x.meanisthecolumnmean)zscore=lambdax:(x-x.mean())/x.std()transformed=ts.groupby(key).transform(zscore)</code><code>df=pd.DataFrame({'A':['foo''bar''foo''bar''foo''bar''foo''foo']'B':['one''one''two''three''two''two''one''three']'C':randn(8)'D':randn(8)})</code>]"
